transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63498|m.42113,ccan25560,_ , 5, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_635|m.718,ccan25561,_ , 1, -, -, -,  N,-,330,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63504|m.42115,ccan25562,_ , 1, -, -, -,  N,-,205,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6351|m.6645,ccan25563,_ , 4, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63512|m.42120,ccan25564,S , 4, -, -, -,  N,-,220,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63523|m.42123,ccan25565,_ , 2, -, -, -,  N,-,471,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6353|m.6646,ccan25566,_ , 2, -, -, -,  N,-,136,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63536|m.42128,ccan25567,_ , 4, -, -, -,  N,-,185,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6354|m.6647,ccan25568,_ , 1, -, -, -,  N,-,167,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63540|m.42133,ccan25569,_ , 1, -, -, -,  N,-,130,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63544|m.42134,ccan25570,_ , 2, -, -, -,  N,-,133,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63551|m.42136,ccan25571,_ , 2, -, -, -,  N,-,142,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63552|m.42137,ccan25572,_ , 2, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63555|m.42138,ccan25573,_ , 3, -, -, -,  N,-,119,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6356|m.6649,ccan25574,_ , 3, -, -, -,  N,-,338,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6356|m.6648,ccan25575,_ , 3, -, -, -,  N,-,357,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63565|m.42139,ccan25576,M , 2, -, -, -,  Y,-,124,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6357|m.6650,ccan25577,_ , 2, -, -, -,  N,-,179,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63572|m.42141,ccan25578,_ , 2, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63574|m.42143,ccan25579,_ , 2, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63576|m.42144,ccan25580,_ , 5, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63577|m.42146,ccan25581,_ , 1, -, -, -,  N,-,201,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6358|m.6652,ccan25582,_ , 3, -, -, -,  N,-,135,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6359|m.6653,ccan25583,_ , 1, -, -, -,  N,-,157,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63591|m.42151,ccan25584,S , 1, -, -, -,  N,-,311,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63595|m.42152,ccan25585,_ , 2, -, -, -,  N,-,124,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_636|m.719,ccan25586,_ , 2, -, -, -,  N,-,322,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6360|m.6654,ccan25587,_ , 1, -, -, -,  N,-,409,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63601|m.42155,ccan25588,_ , 1, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63602|m.42156,ccan25589,_ , 3, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63605|m.42157,ccan25590,_ , 1, -, -, -,  N,-,100,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6361|m.6655,ccan25591,_ , 1, -, -, -,  N,-,473,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63614|m.42161,ccan25592,_ , 2, -, -, -,  N,-,132,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6362|m.6656,ccan25593,_ , 3, -, -, -,  N,-,146,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63620|m.42162,ccan25594,S , 1, -, -, -,  N,-,196,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63627|m.42164,ccan25595,_ , 1, -, -, -,  N,-,169,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63629|m.42166,ccan25596,_ , 1, -, -, -,  N,-,372,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6364|m.6657,ccan25597,_ , 2, -, -, -,  N,-,328,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63644|m.42170,ccan25598,_ , 2, -, -, -,  N,-,131,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63645|m.42171,ccan25599,_ , 1, -, -, -,  N,-,387,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63646|m.42173,ccan25600,_ , 3, -, -, -,  N,-,228,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63655|m.42174,ccan25601,_ , 2, -, -, -,  N,-,172,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63658|m.42175,ccan25602,_ , 4, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63662|m.42176,ccan25603,_ , 1, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63663|m.42177,ccan25604,_ , 3, -, -, -,  N,-,182,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63668|m.42181,ccan25605,_ , 3, -, -, -,  N,-,123,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6367|m.6658,ccan25606,S , 3, -, -, -,  N,-,116,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63674|m.42184,ccan25607,M , 5, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63675|m.42185,ccan25608,_ , 1, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6369|m.6659,ccan25609,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63693|m.42193,ccan25610,_ , 1, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63694|m.42194,ccan25611,_ , 3, -, -, -,  N,-,364,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_637|m.721,ccan25612,_ , 1, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_637|m.720,ccan25613,_ , 1, -, -, -,  N,-,921,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63701|m.42201,ccan25614,_ , 3, -, -, -,  N,-,287,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63707|m.42202,ccan25615,_ , 5, -, -, -,  N,-,151,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6371|m.6660,ccan25616,_ , 2, -, -, -,  N,-,1458,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63714|m.42203,ccan25617,_ , 5, -, -, -,  N,-,126,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63717|m.42204,ccan25618,_ , 1, -, -, -,  N,-,355,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63719|m.42207,ccan25619,S , 2, hsap212, mmus84, scer28,  Y,PRDX6,244,Prdx6,PRX1
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6372|m.6662,ccan25620,_ , 5, -, -, -,  N,-,156,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63720|m.42208,ccan25621,_ , 1, -, -, -,  N,-,465,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63727|m.42209,ccan25622,M , 3, -, -, -,  Y,-,310,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6373|m.6663,ccan25623,_ , 1, -, -, -,  N,-,313,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63730|m.42211,ccan25624,_ , 2, -, -, -,  N,-,161,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63734|m.42213,ccan25625,_ , 1, -, -, -,  N,-,213,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6374|m.6666,ccan25626,_ , 1, -, -, -,  N,-,153,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63743|m.42214,ccan25627,_ , 2, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63744|m.42215,ccan25628,_ , 1, -, -, -,  N,-,216,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63748|m.42217,ccan25629,_ , 1, -, -, -,  N,-,184,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63757|m.42226,ccan25630,S , 1, -, -, -,  N,-,153,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63758|m.42227,ccan25631,S , 5, -, -, -,  N,-,120,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6376|m.6667,ccan25632,_ , 2, -, -, -,  N,-,298,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63763|m.42228,ccan25633,_ , 1, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63769|m.42230,ccan25634,_ , 4, -, -, -,  N,-,139,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63774|m.42231,ccan25635,_ , 1, -, -, -,  N,-,162,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63783|m.42235,ccan25636,_ , 3, -, -, -,  N,-,156,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63786|m.42236,ccan25637,S , 4, -, -, -,  N,-,107,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63787|m.42237,ccan25638,_ , 1, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63788|m.42238,ccan25639,_ , 2, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63791|m.42242,ccan25640,_ , 2, -, -, -,  N,-,112,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63796|m.42248,ccan25641,_ , 2, -, -, -,  N,-,136,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63797|m.42249,ccan25642,_ , 2, hsap1804, -, -,  Y,ACSM3,157,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63799|m.42250,ccan25643,_ , 1, -, -, -,  N,-,495,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_638|m.722,ccan25644,_ , 1, -, -, -,  N,-,328,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6380|m.6668,ccan25645,_ , 3, -, -, -,  N,-,277,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6380|m.6669,ccan25646,_ , 1, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63806|m.42256,ccan25647,_ , 4, -, -, -,  N,-,128,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6381|m.6670,ccan25648,_ , 5, -, -, -,  N,-,341,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6382|m.6671,ccan25649,_ , 1, -, -, -,  N,-,298,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63829|m.42260,ccan25650,_ , 2, -, -, -,  N,-,219,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6383|m.6674,ccan25651,_ , 2, -, -, -,  N,-,457,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63836|m.42265,ccan25652,_ , 2, -, -, -,  N,-,195,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63843|m.42269,ccan25653,_ , 3, -, -, -,  N,-,202,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63846|m.42270,ccan25654,_ , 3, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6385|m.6675,ccan25655,_ , 1, -, -, -,  N,-,111,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63852|m.42278,ccan25656,_ , 1, -, -, -,  N,-,154,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63855|m.42282,ccan25657,M , 5, -, -, -,  N,-,129,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6386|m.6676,ccan25658,S , 1, -, -, -,  N,-,3019,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63866|m.42283,ccan25659,_ , 2, -, -, -,  N,-,223,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63873|m.42288,ccan25660,_ , 2, -, -, -,  N,-,165,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63878|m.42289,ccan25661,M , 4, -, -, -,  N,-,102,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63882|m.42291,ccan25662,_ , 4, -, -, -,  N,-,322,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63883|m.42292,ccan25663,M , 5, -, -, -,  N,-,284,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63885|m.42294,ccan25664,_ , 1, -, -, -,  N,-,200,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6389|m.6683,ccan25665,_ , 1, -, -, -,  N,-,634,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6389|m.6684,ccan25666,S , 1, -, -, -,  N,-,313,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63890|m.42296,ccan25667,_ , 1, -, -, -,  N,-,280,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6390|m.6687,ccan25668,_ , 3, -, -, -,  N,-,336,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63906|m.42300,ccan25669,_ , 2, -, -, -,  N,-,138,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63908|m.42301,ccan25670,_ , 2, -, -, -,  N,-,106,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63916|m.42302,ccan25671,M , 4, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63918|m.42303,ccan25672,_ , 5, -, -, -,  N,-,103,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6392|m.6688,ccan25673,S , 4, -, -, -,  N,-,391,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63920|m.42304,ccan25674,_ , 3, -, -, -,  N,-,104,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63925|m.42308,ccan25675,_ , 1, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63927|m.42310,ccan25676,_ , 3, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63935|m.42314,ccan25677,_ , 4, -, -, -,  N,-,171,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6394|m.6690,ccan25678,_ , 2, -, -, -,  N,-,126,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63940|m.42315,ccan25679,_ , 2, -, -, -,  N,-,294,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63944|m.42318,ccan25680,S , 1, -, -, -,  N,-,174,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63945|m.42319,ccan25681,_ , 1, -, -, -,  N,-,155,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6395|m.6691,ccan25682,_ , 3, -, -, -,  N,-,170,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63953|m.42322,ccan25683,_ , 2, -, -, -,  N,-,194,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6397|m.6692,ccan25684,M , 5, -, -, -,  N,-,211,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6398|m.6695,ccan25685,_ , 1, -, -, -,  N,-,205,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63981|m.42330,ccan25686,_ , 2, -, -, -,  N,-,454,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6399|m.6696,ccan25687,_ , 1, -, -, -,  N,-,148,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63992|m.42332,ccan25688,S , 2, -, -, -,  N,-,362,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_63998|m.42336,ccan25689,_ , 3, -, -, -,  N,-,108,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_640|m.723,ccan25690,_ , 2, -, -, -,  N,-,240,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6400|m.6697,ccan25691,_ , 2, -, -, -,  N,-,527,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64006|m.42338,ccan25692,S , 4, -, -, -,  N,-,171,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64010|m.42340,ccan25693,_ , 2, -, -, -,  N,-,109,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64010|m.42339,ccan25694,S , 1, -, -, -,  N,-,292,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64011|m.42341,ccan25695,_ , 1, -, -, -,  N,-,262,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64014|m.42342,ccan25696,_ , 1, -, -, -,  N,-,151,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64026|m.42347,ccan25697,_ , 2, -, -, -,  N,-,225,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6403|m.6698,ccan25698,S , 3, -, -, -,  N,-,135,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64040|m.42355,ccan25699,_ , 3, -, -, -,  N,-,256,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64052|m.42357,ccan25700,_ , 2, -, -, -,  N,-,308,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64056|m.42362,ccan25701,_ , 1, -, -, -,  N,-,127,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6406|m.6699,ccan25702,S , 5, -, -, -,  N,-,217,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64060|m.42363,ccan25703,_ , 1, -, -, -,  N,-,127,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64064|m.42367,ccan25704,_ , 1, -, -, -,  N,-,137,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64065|m.42368,ccan25705,_ , 3, -, -, -,  N,-,220,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6407|m.6700,ccan25706,_ , 3, -, -, -,  N,-,114,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64071|m.42372,ccan25707,_ , 2, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6409|m.6701,ccan25708,_ , 1, -, -, -,  N,-,430,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64093|m.42380,ccan25709,_ , 1, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64095|m.42381,ccan25710,_ , 2, -, -, -,  N,-,152,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64097|m.42382,ccan25711,_ , 4, -, -, -,  N,-,99,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6410|m.6703,ccan25712,S , 1, -, -, -,  N,-,424,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6410|m.6702,ccan25713,_ , 2, -, -, -,  N,-,753,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64108|m.42387,ccan25714,_ , 1, -, -, -,  N,-,255,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6411|m.6705,ccan25715,S , 4, -, -, -,  N,-,393,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6411|m.6706,ccan25716,_ , 2, -, -, -,  N,-,346,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64118|m.42388,ccan25717,_ , 2, -, -, -,  N,-,101,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6412|m.6708,ccan25718,M , 5, -, -, -,  N,-,494,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64129|m.42394,ccan25719,_ , 4, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64130|m.42395,ccan25720,_ , 4, -, -, -,  N,-,119,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64136|m.42396,ccan25721,_ , 3, -, -, -,  N,-,105,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6414|m.6709,ccan25722,_ , 2, -, -, -,  N,-,1331,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64145|m.42400,ccan25723,_ , 2, -, -, -,  N,-,114,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64147|m.42402,ccan25724,_ , 1, -, -, -,  N,-,127,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64156|m.42409,ccan25725,M , 5, -, -, -,  N,-,269,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6416|m.6714,ccan25726,_ , 5, -, -, -,  N,-,501,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64163|m.42412,ccan25727,M , 3, -, -, -,  Y,-,339,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64167|m.42413,ccan25728,_ , 2, -, -, -,  N,-,144,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64177|m.42418,ccan25729,_ , 2, -, -, -,  N,-,284,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6418|m.6715,ccan25730,_ , 1, -, -, -,  N,-,110,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64181|m.42419,ccan25731,S , 1, -, -, -,  N,-,177,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64188|m.42421,ccan25732,_ , 2, -, -, -,  N,-,328,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64190|m.42422,ccan25733,_ , 3, -, -, -,  N,-,149,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64191|m.42423,ccan25734,_ , 4, -, -, -,  N,-,154,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_642|m.724,ccan25735,_ , 1, -, -, -,  N,-,388,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6420|m.6716,ccan25736,_ , 1, -, -, -,  N,-,188,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64201|m.42427,ccan25737,_ , 1, -, -, -,  N,-,349,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_64208|m.42430,ccan25738,S , 2, -, -, -,  N,-,159,-,-
SpoMult2_CTTGTA_L001_R1_001_(paired)_trimmed_(paired)_contig_6421|m.6717,ccan25739,_ , 2, -, -, -,  N,-,449,-,-
