transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
maker-XT_scaffold29712-augustus-gene-0.2-mRNA-1|m.25983,xtes14284,_ , 3, -, -, -,  N,-,167,-,-
maker-XT_scaffold2972-snap-gene-0.9-mRNA-1|m.12565,xtes14285,S , 4, -, -, -,  N,-,1377,-,-
maker-XT_scaffold2973-augustus-gene-0.6-mRNA-1|m.21898,xtes14286,S , 2, -, -, -,  N,-,766,-,-
maker-XT_scaffold29733-augustus-gene-0.3-mRNA-1|m.26005,xtes14287,S , 2, -, -, -,  N,-,414,-,-
maker-XT_scaffold2974-snap-gene-0.7-mRNA-1|m.16208,xtes14288,_ , 2, -, -, -,  N,-,304,-,-
maker-XT_scaffold29741-augustus-gene-0.7-mRNA-1|m.17545,xtes14289,S , 1, -, -, -,  N,-,378,-,-
maker-XT_scaffold2977-snap-gene-0.6-mRNA-1|m.24817,xtes14290,_ , 3, -, -, -,  N,-,259,-,-
maker-XT_scaffold29780-augustus-gene-0.23-mRNA-1|m.16018,xtes14291,M , 3, hsap1347, mmus645, scer533,  Y,MRPL17,129,Mrpl17,MRPL8
maker-XT_scaffold298-augustus-gene-0.4-mRNA-1|m.36680,xtes14292,_ , 2, -, -, -,  N,-,416,-,-
maker-XT_scaffold2980-augustus-gene-0.14-mRNA-1|m.938,xtes14293,_ , 1, -, -, -,  N,-,163,-,-
maker-XT_scaffold2980-augustus-gene-0.15-mRNA-1|m.939,xtes14294,_ , 1, -, -, -,  N,-,425,-,-
maker-XT_scaffold2982-augustus-gene-0.1-mRNA-1|m.3234,xtes14295,_ , 5, -, -, -,  N,-,137,-,-
maker-XT_scaffold2984-augustus-gene-0.13-mRNA-1|m.404,xtes14296,_ , 2, -, -, -,  N,-,239,-,-
maker-XT_scaffold29848-augustus-gene-0.4-mRNA-1|m.17852,xtes14297,_ , 2, -, -, -,  N,-,181,-,-
maker-XT_scaffold2989-augustus-gene-0.2-mRNA-1|m.828,xtes14298,S , 1, -, -, -,  N,-,148,-,-
maker-XT_scaffold29890-snap-gene-0.8-mRNA-1|m.32521,xtes14299,_ , 2, -, -, -,  N,-,401,-,-
maker-XT_scaffold2990-snap-gene-0.5-mRNA-1|m.30745,xtes14300,_ , 1, -, -, -,  N,-,561,-,-
maker-XT_scaffold2992-snap-gene-0.4-mRNA-1|m.18767,xtes14301,_ , 1, -, -, -,  N,-,333,-,-
maker-XT_scaffold29923-augustus-gene-0.2-mRNA-1|m.6140,xtes14302,S , 1, -, -, -,  N,-,102,-,-
maker-XT_scaffold29940-augustus-gene-0.3-mRNA-1|m.4939,xtes14303,_ , 2, -, -, -,  N,-,259,-,-
maker-XT_scaffold29961-snap-gene-0.5-mRNA-1|m.37316,xtes14304,_ , 2, -, -, -,  N,-,544,-,-
maker-XT_scaffold2997-snap-gene-0.12-mRNA-1|m.2608,xtes14305,_ , 1, -, -, -,  N,-,800,-,-
maker-XT_scaffold29976-augustus-gene-0.4-mRNA-1|m.29281,xtes14306,_ , 3, -, -, scer694,  Y,-,407,-,MDN1
maker-XT_scaffold2999-snap-gene-0.6-mRNA-1|m.24041,xtes14307,_ , 3, -, -, -,  N,-,199,-,-
maker-XT_scaffold3-snap-gene-0.25-mRNA-1|m.36835,xtes14308,_ , 4, -, -, -,  N,-,262,-,-
maker-XT_scaffold3-snap-gene-0.26-mRNA-1|m.36836,xtes14309,_ , 1, hsap715, mmus995, -,  Y,HINT1,123,Hint1,-
maker-XT_scaffold3000-augustus-gene-0.3-mRNA-1|m.2938,xtes14310,_ , 4, -, -, -,  N,-,126,-,-
maker-XT_scaffold30037-augustus-gene-0.12-mRNA-1|m.12113,xtes14311,_ , 2, -, -, -,  N,-,402,-,-
maker-XT_scaffold30037-snap-gene-0.13-mRNA-1|m.12112,xtes14312,_ , 3, -, -, -,  N,-,271,-,-
maker-XT_scaffold3004-augustus-gene-0.5-mRNA-1|m.3531,xtes14313,_ , 2, -, -, -,  N,-,194,-,-
maker-XT_scaffold3005-augustus-gene-0.13-mRNA-1|m.17313,xtes14314,_ , 1, -, -, -,  N,-,338,-,-
maker-XT_scaffold3005-augustus-gene-0.14-mRNA-1|m.17314,xtes14315,_ , 1, -, -, -,  N,-,396,-,-
maker-XT_scaffold3005-augustus-gene-0.15-mRNA-1|m.17315,xtes14316,_ , 2, -, -, -,  N,-,167,-,-
maker-XT_scaffold30051-augustus-gene-0.6-mRNA-1|m.38007,xtes14317,_ , 5, -, -, -,  N,-,311,-,-
maker-XT_scaffold3006-snap-gene-0.24-mRNA-1|m.14017,xtes14318,_ , 1, -, -, -,  N,-,271,-,-
maker-XT_scaffold3006-snap-gene-0.25-mRNA-1|m.14014,xtes14319,_ , 2, -, -, -,  N,-,273,-,-
maker-XT_scaffold3006-snap-gene-0.26-mRNA-1|m.14016,xtes14320,_ , 2, -, -, -,  N,-,293,-,-
maker-XT_scaffold3006-snap-gene-0.27-mRNA-1|m.14015,xtes14321,_ , 5, -, -, -,  N,-,575,-,-
maker-XT_scaffold3007-snap-gene-0.12-mRNA-1|m.2626,xtes14322,_ , 4, -, -, -,  N,-,480,-,-
maker-XT_scaffold3007-snap-gene-0.13-mRNA-1|m.2627,xtes14323,M , 3, -, -, -,  Y,-,240,-,-
maker-XT_scaffold30070-augustus-gene-0.19-mRNA-1|m.30228,xtes14324,_ , 1, -, -, -,  N,-,811,-,-
maker-XT_scaffold30070-augustus-gene-0.20-mRNA-1|m.30230,xtes14325,S , 3, -, -, -,  N,-,425,-,-
maker-XT_scaffold30071-augustus-gene-0.8-mRNA-1|m.12538,xtes14326,S , 1, -, -, -,  N,-,334,-,-
maker-XT_scaffold3009-augustus-gene-0.44-mRNA-1|m.28123,xtes14327,_ , 2, -, -, -,  N,-,1043,-,-
maker-XT_scaffold3009-augustus-gene-0.45-mRNA-1|m.28127,xtes14328,_ , 1, -, -, -,  N,-,932,-,-
maker-XT_scaffold3009-augustus-gene-0.46-mRNA-1|m.28129,xtes14329,M , 5, hsap867, mmus516, -,  Y,AASS,396,Aass,-
maker-XT_scaffold3010-augustus-gene-0.7-mRNA-1|m.30265,xtes14330,S , 1, -, -, -,  N,-,447,-,-
maker-XT_scaffold3011-snap-gene-0.3-mRNA-1|m.8705,xtes14331,_ , 2, -, -, -,  N,-,338,-,-
maker-XT_scaffold30121-snap-gene-0.10-mRNA-1|m.12789,xtes14332,_ , 2, -, -, -,  N,-,122,-,-
maker-XT_scaffold30122-augustus-gene-0.5-mRNA-1|m.8549,xtes14333,_ , 3, -, -, -,  N,-,282,-,-
maker-XT_scaffold30122-augustus-gene-0.6-mRNA-1|m.8550,xtes14334,_ , 5, hsap1469, mmus396, -,  Y,ATXN2,147,Atxn2,-
maker-XT_scaffold30136-snap-gene-0.5-mRNA-1|m.9671,xtes14335,M , 3, -, -, -,  Y,-,168,-,-
maker-XT_scaffold30138-snap-gene-0.26-mRNA-1|m.31930,xtes14336,S , 2, -, -, -,  N,-,368,-,-
maker-XT_scaffold3014-snap-gene-0.9-mRNA-1|m.15369,xtes14337,_ , 1, -, -, -,  N,-,389,-,-
maker-XT_scaffold3015-snap-gene-0.4-mRNA-1|m.29179,xtes14338,S , 4, -, -, -,  N,-,104,-,-
maker-XT_scaffold3016-augustus-gene-0.3-mRNA-1|m.13231,xtes14339,_ , 1, -, -, -,  N,-,1034,-,-
maker-XT_scaffold30168-augustus-gene-0.2-mRNA-1|m.29242,xtes14340,_ , 2, -, -, -,  N,-,208,-,-
maker-XT_scaffold3017-augustus-gene-0.8-mRNA-1|m.6982,xtes14341,S , 1, hsap293, mmus66, -,  Y,NDUFA10,811,Ndufa10,-
maker-XT_scaffold30178-augustus-gene-0.5-mRNA-1|m.26454,xtes14342,_ , 2, -, -, -,  N,-,253,-,-
maker-XT_scaffold3019-augustus-gene-0.5-mRNA-1|m.32108,xtes14343,_ , 3, -, -, scer259,  Y,-,372,-,SPF1
maker-XT_scaffold30192-snap-gene-0.14-mRNA-1|m.16308,xtes14344,_ , 1, -, -, -,  N,-,207,-,-
maker-XT_scaffold30197-augustus-gene-0.3-mRNA-1|m.20378,xtes14345,_ , 1, -, -, -,  N,-,152,-,-
maker-XT_scaffold30206-snap-gene-0.16-mRNA-1|m.26272,xtes14346,_ , 1, -, -, -,  N,-,266,-,-
maker-XT_scaffold30229-snap-gene-0.27-mRNA-1|m.11645,xtes14347,_ , 2, -, -, -,  N,-,832,-,-
maker-XT_scaffold3023-augustus-gene-0.6-mRNA-1|m.16897,xtes14348,_ , 1, -, -, -,  N,-,372,-,-
maker-XT_scaffold3023-augustus-gene-0.7-mRNA-1|m.16895,xtes14349,_ , 2, -, -, -,  N,-,499,-,-
maker-XT_scaffold3023-augustus-gene-0.7-mRNA-1|m.16896,xtes14350,_ , 3, -, -, -,  N,-,230,-,-
maker-XT_scaffold30245-snap-gene-0.6-mRNA-1|m.2512,xtes14351,_ , 3, -, -, -,  N,-,147,-,-
maker-XT_scaffold30245-snap-gene-0.7-mRNA-1|m.2511,xtes14352,_ , 2, -, -, -,  N,-,249,-,-
maker-XT_scaffold30255-augustus-gene-0.13-mRNA-1|m.37304,xtes14353,_ , 1, -, -, -,  N,-,419,-,-
maker-XT_scaffold30255-snap-gene-0.16-mRNA-1|m.37306,xtes14354,_ , 4, -, -, -,  N,-,256,-,-
maker-XT_scaffold3026-augustus-gene-0.46-mRNA-1|m.1568,xtes14355,_ , 3, -, -, -,  N,-,1884,-,-
maker-XT_scaffold3026-snap-gene-0.47-mRNA-1|m.1566,xtes14356,_ , 3, -, -, -,  N,-,160,-,-
maker-XT_scaffold30265-augustus-gene-0.7-mRNA-1|m.16394,xtes14357,M , 2, -, -, -,  Y,-,322,-,-
maker-XT_scaffold30265-augustus-gene-0.7-mRNA-1|m.16393,xtes14358,_ , 2, -, -, -,  N,-,392,-,-
maker-XT_scaffold3027-augustus-gene-0.3-mRNA-1|m.15463,xtes14359,_ , 3, -, -, -,  N,-,104,-,-
maker-XT_scaffold3028-snap-gene-0.5-mRNA-1|m.34770,xtes14360,_ , 4, -, -, -,  N,-,506,-,-
maker-XT_scaffold303-snap-gene-0.11-mRNA-1|m.22924,xtes14361,_ , 2, -, -, -,  N,-,398,-,-
maker-XT_scaffold3030-augustus-gene-0.2-mRNA-1|m.12541,xtes14362,S , 1, -, -, -,  N,-,110,-,-
maker-XT_scaffold30306-snap-gene-0.26-mRNA-1|m.23679,xtes14363,_ , 2, -, -, -,  N,-,474,-,-
maker-XT_scaffold30311-augustus-gene-0.11-mRNA-1|m.30617,xtes14364,_ , 3, -, -, -,  N,-,686,-,-
maker-XT_scaffold3032-augustus-gene-0.37-mRNA-1|m.13560,xtes14365,_ , 3, -, -, -,  N,-,350,-,-
maker-XT_scaffold3034-augustus-gene-0.7-mRNA-1|m.19945,xtes14366,M , 4, -, -, -,  N,-,170,-,-
maker-XT_scaffold30355-augustus-gene-0.7-mRNA-1|m.2562,xtes14367,_ , 1, -, -, -,  N,-,400,-,-
maker-XT_scaffold30359-snap-gene-0.4-mRNA-1|m.1227,xtes14368,_ , 2, -, -, -,  N,-,100,-,-
maker-XT_scaffold3036-snap-gene-0.7-mRNA-1|m.7901,xtes14369,_ , 1, -, -, -,  N,-,140,-,-
maker-XT_scaffold3037-augustus-gene-0.17-mRNA-1|m.20993,xtes14370,_ , 3, -, -, -,  N,-,1380,-,-
maker-XT_scaffold3037-augustus-gene-0.19-mRNA-1|m.20994,xtes14371,_ , 2, -, -, -,  N,-,166,-,-
maker-XT_scaffold3038-snap-gene-0.4-mRNA-1|m.31650,xtes14372,_ , 2, -, -, -,  N,-,572,-,-
maker-XT_scaffold30388-snap-gene-0.9-mRNA-1|m.2561,xtes14373,_ , 1, -, -, -,  N,-,173,-,-
maker-XT_scaffold3039-snap-gene-0.8-mRNA-1|m.19327,xtes14374,M , 3, -, -, -,  Y,-,814,-,-
maker-XT_scaffold3041-augustus-gene-0.25-mRNA-1|m.31764,xtes14375,M , 5, -, -, -,  N,-,254,-,-
maker-XT_scaffold3041-snap-gene-0.28-mRNA-1|m.31765,xtes14376,_ , 1, -, -, -,  N,-,229,-,-
maker-XT_scaffold30417-augustus-gene-0.3-mRNA-1|m.27384,xtes14377,_ , 5, -, -, -,  N,-,245,-,-
maker-XT_scaffold3044-augustus-gene-0.12-mRNA-1|m.30303,xtes14378,_ , 2, -, -, -,  N,-,686,-,-
maker-XT_scaffold3044-augustus-gene-0.13-mRNA-1|m.30304,xtes14379,S , 1, -, -, -,  N,-,453,-,-
maker-XT_scaffold3045-augustus-gene-0.8-mRNA-1|m.13735,xtes14380,M , 3, hsap1642, mmus1224, scer301,  Y,OXA1L,360,Oxa1l,OXA1
maker-XT_scaffold3046-augustus-gene-0.7-mRNA-1|m.13461,xtes14381,_ , 3, -, -, -,  N,-,386,-,-
maker-XT_scaffold30471-augustus-gene-0.3-mRNA-1|m.5285,xtes14382,_ , 2, -, -, -,  N,-,437,-,-
maker-XT_scaffold305-augustus-gene-0.37-mRNA-1|m.24402,xtes14383,_ , 3, -, -, -,  N,-,285,-,-
maker-XT_scaffold305-augustus-gene-0.38-mRNA-1|m.24404,xtes14384,_ , 5, -, -, -,  N,-,169,-,-
maker-XT_scaffold305-augustus-gene-0.38-mRNA-1|m.24403,xtes14385,_ , 2, -, -, -,  N,-,172,-,-
maker-XT_scaffold305-augustus-gene-0.40-mRNA-1|m.24406,xtes14386,_ , 2, -, -, -,  N,-,166,-,-
maker-XT_scaffold305-augustus-gene-0.42-mRNA-1|m.24407,xtes14387,_ , 1, -, -, -,  N,-,1051,-,-
maker-XT_scaffold30551-augustus-gene-0.17-mRNA-1|m.35338,xtes14388,_ , 2, -, -, -,  N,-,789,-,-
maker-XT_scaffold3057-augustus-gene-0.2-mRNA-1|m.35899,xtes14389,_ , 2, -, -, -,  N,-,122,-,-
maker-XT_scaffold30592-augustus-gene-0.6-mRNA-1|m.9174,xtes14390,_ , 1, -, -, -,  N,-,385,-,-
maker-XT_scaffold30618-snap-gene-0.12-mRNA-1|m.10366,xtes14391,_ , 4, -, -, -,  N,-,529,-,-
maker-XT_scaffold30622-augustus-gene-0.10-mRNA-1|m.17252,xtes14392,_ , 3, -, -, -,  N,-,570,-,-
maker-XT_scaffold3063-augustus-gene-0.23-mRNA-1|m.31361,xtes14393,_ , 4, -, -, -,  N,-,188,-,-
maker-XT_scaffold3063-augustus-gene-0.24-mRNA-1|m.31360,xtes14394,_ , 1, -, -, -,  N,-,888,-,-
maker-XT_scaffold3063-augustus-gene-0.25-mRNA-1|m.31363,xtes14395,_ , 3, -, -, -,  N,-,560,-,-
maker-XT_scaffold3063-augustus-gene-0.26-mRNA-1|m.31364,xtes14396,_ , 4, -, -, -,  N,-,421,-,-
maker-XT_scaffold30635-snap-gene-0.4-mRNA-1|m.2958,xtes14397,_ , 5, -, -, -,  N,-,274,-,-
maker-XT_scaffold3067-snap-gene-0.52-mRNA-1|m.28238,xtes14398,_ , 2, -, -, -,  N,-,600,-,-
maker-XT_scaffold3067-snap-gene-0.53-mRNA-1|m.28241,xtes14399,_ , 1, -, -, -,  N,-,137,-,-
maker-XT_scaffold3067-snap-gene-0.55-mRNA-1|m.28240,xtes14400,M , 5, hsap328, mmus500, -,  Y,DGUOK,257,Dguok,-
maker-XT_scaffold3068-augustus-gene-0.4-mRNA-1|m.23509,xtes14401,_ , 1, -, -, -,  N,-,163,-,-
maker-XT_scaffold3068-augustus-gene-0.5-mRNA-1|m.23508,xtes14402,S , 5, -, -, -,  N,-,148,-,-
maker-XT_scaffold3069-augustus-gene-0.11-mRNA-1|m.184,xtes14403,_ , 1, -, -, -,  N,-,438,-,-
maker-XT_scaffold30694-snap-gene-0.3-mRNA-1|m.3008,xtes14404,S , 2, -, -, -,  N,-,170,-,-
maker-XT_scaffold3070-augustus-gene-0.2-mRNA-1|m.15891,xtes14405,_ , 1, -, -, -,  N,-,157,-,-
maker-XT_scaffold30708-augustus-gene-0.7-mRNA-1|m.33846,xtes14406,S , 5, -, -, -,  N,-,428,-,-
maker-XT_scaffold3071-snap-gene-0.14-mRNA-1|m.11616,xtes14407,_ , 4, -, -, -,  N,-,126,-,-
maker-XT_scaffold30719-snap-gene-0.4-mRNA-1|m.4565,xtes14408,S , 2, -, -, -,  N,-,977,-,-
maker-XT_scaffold3076-snap-gene-0.2-mRNA-1|m.3685,xtes14409,_ , 4, -, -, -,  N,-,217,-,-
maker-XT_scaffold3077-snap-gene-0.3-mRNA-1|m.20162,xtes14410,_ , 2, -, -, -,  N,-,196,-,-
maker-XT_scaffold3078-snap-gene-0.156-mRNA-1|m.31824,xtes14411,_ , 3, -, -, -,  N,-,531,-,-
maker-XT_scaffold3079-augustus-gene-0.36-mRNA-1|m.7976,xtes14412,M , 5, -, -, -,  N,-,1302,-,-
maker-XT_scaffold3079-augustus-gene-0.36-mRNA-1|m.7977,xtes14413,_ , 1, -, -, -,  N,-,350,-,-
maker-XT_scaffold3081-snap-gene-0.6-mRNA-1|m.13686,xtes14414,S , 1, -, -, -,  N,-,194,-,-
maker-XT_scaffold30825-snap-gene-0.25-mRNA-1|m.15588,xtes14415,_ , 5, -, -, -,  N,-,187,-,-
maker-XT_scaffold30853-augustus-gene-0.3-mRNA-1|m.28586,xtes14416,_ , 3, -, -, -,  N,-,694,-,-
maker-XT_scaffold3087-augustus-gene-0.2-mRNA-1|m.13341,xtes14417,M , 2, -, -, -,  N,-,109,-,-
maker-XT_scaffold30892-augustus-gene-0.38-mRNA-1|m.18250,xtes14418,_ , 3, -, -, -,  N,-,702,-,-
maker-XT_scaffold309-augustus-gene-0.8-mRNA-1|m.24767,xtes14419,_ , 1, -, -, -,  N,-,1266,-,-
maker-XT_scaffold3091-augustus-gene-0.16-mRNA-1|m.33556,xtes14420,_ , 2, -, -, -,  N,-,566,-,-
maker-XT_scaffold3091-snap-gene-0.19-mRNA-1|m.33558,xtes14421,M , 2, -, -, -,  Y,-,319,-,-
maker-XT_scaffold3095-snap-gene-0.44-mRNA-1|m.2579,xtes14422,_ , 2, -, -, -,  N,-,171,-,-
maker-XT_scaffold3096-snap-gene-0.10-mRNA-1|m.31335,xtes14423,_ , 1, -, -, -,  N,-,613,-,-
maker-XT_scaffold30962-snap-gene-0.5-mRNA-1|m.24437,xtes14424,_ , 1, -, -, -,  N,-,554,-,-
maker-XT_scaffold3097-augustus-gene-0.12-mRNA-1|m.32234,xtes14425,_ , 1, hsap1815, mmus727, -,  Y,COQ9,177,Coq9,-
maker-XT_scaffold3097-augustus-gene-0.13-mRNA-1|m.32235,xtes14426,_ , 1, -, -, -,  N,-,741,-,-
maker-XT_scaffold3099-snap-gene-0.25-mRNA-1|m.4747,xtes14427,S , 1, -, -, -,  N,-,1071,-,-
maker-XT_scaffold31-augustus-gene-0.8-mRNA-1|m.18964,xtes14428,_ , 1, -, -, -,  N,-,375,-,-
maker-XT_scaffold3101-augustus-gene-0.1-mRNA-1|m.31721,xtes14429,S , 1, -, -, -,  N,-,130,-,-
maker-XT_scaffold3102-augustus-gene-0.4-mRNA-1|m.14748,xtes14430,_ , 2, -, -, -,  N,-,158,-,-
maker-XT_scaffold31042-augustus-gene-0.15-mRNA-1|m.7469,xtes14431,S , 2, -, -, -,  N,-,661,-,-
maker-XT_scaffold3109-augustus-gene-0.9-mRNA-1|m.25209,xtes14432,_ , 2, -, -, -,  N,-,233,-,-
maker-XT_scaffold31103-snap-gene-0.2-mRNA-1|m.31097,xtes14433,_ , 2, -, -, -,  N,-,125,-,-
maker-XT_scaffold3111-snap-gene-0.3-mRNA-1|m.12003,xtes14434,_ , 2, -, -, -,  N,-,212,-,-
maker-XT_scaffold3113-augustus-gene-0.12-mRNA-1|m.36135,xtes14435,_ , 1, hsap1144, mmus862, -,  Y,TRMT2B,495,Trmt2b,-
maker-XT_scaffold3114-augustus-gene-0.3-mRNA-1|m.7726,xtes14436,S , 2, -, -, -,  N,-,189,-,-
maker-XT_scaffold3116-snap-gene-0.11-mRNA-1|m.34081,xtes14437,S , 1, -, -, -,  N,-,246,-,-
maker-XT_scaffold3116-snap-gene-0.8-mRNA-1|m.34080,xtes14438,_ , 2, -, -, -,  N,-,271,-,-
maker-XT_scaffold3117-snap-gene-0.4-mRNA-1|m.7431,xtes14439,_ , 1, -, -, -,  N,-,413,-,-
maker-XT_scaffold312-augustus-gene-0.4-mRNA-1|m.16171,xtes14440,_ , 4, -, -, -,  N,-,363,-,-
maker-XT_scaffold3121-snap-gene-0.5-mRNA-1|m.23583,xtes14441,M , 2, -, -, -,  Y,-,141,-,-
maker-XT_scaffold31219-augustus-gene-0.2-mRNA-1|m.27187,xtes14442,_ , 3, -, -, -,  N,-,134,-,-
maker-XT_scaffold3126-snap-gene-0.24-mRNA-1|m.17219,xtes14443,_ , 2, hsap55, mmus954, -,  Y,OBSCN,1452,Obscn,-
maker-XT_scaffold3126-snap-gene-0.25-mRNA-1|m.17218,xtes14444,M , 2, -, -, -,  Y,-,252,-,-
maker-XT_scaffold3127-snap-gene-0.4-mRNA-1|m.18990,xtes14445,_ , 2, -, -, -,  N,-,303,-,-
maker-XT_scaffold3128-snap-gene-0.9-mRNA-1|m.21384,xtes14446,_ , 5, -, -, -,  N,-,563,-,-
maker-XT_scaffold31296-augustus-gene-0.4-mRNA-1|m.33801,xtes14447,_ , 4, -, -, -,  N,-,538,-,-
maker-XT_scaffold3131-augustus-gene-0.3-mRNA-1|m.27547,xtes14448,_ , 1, -, -, -,  N,-,592,-,-
maker-XT_scaffold31325-snap-gene-0.4-mRNA-1|m.8467,xtes14449,S , 4, -, -, -,  N,-,276,-,-
maker-XT_scaffold3134-augustus-gene-0.8-mRNA-1|m.28742,xtes14450,_ , 2, -, -, -,  N,-,712,-,-
maker-XT_scaffold3137-augustus-gene-0.34-mRNA-1|m.29228,xtes14451,_ , 2, -, -, -,  N,-,491,-,-
maker-XT_scaffold3137-augustus-gene-0.35-mRNA-1|m.29229,xtes14452,_ , 2, -, -, -,  N,-,279,-,-
maker-XT_scaffold3137-snap-gene-0.42-mRNA-1|m.29230,xtes14453,_ , 2, -, -, -,  N,-,1444,-,-
maker-XT_scaffold31374-augustus-gene-0.3-mRNA-1|m.17865,xtes14454,S , 5, -, -, -,  N,-,359,-,-
maker-XT_scaffold31379-snap-gene-0.5-mRNA-1|m.4476,xtes14455,_ , 1, -, -, -,  N,-,187,-,-
maker-XT_scaffold3138-snap-gene-0.7-mRNA-1|m.12116,xtes14456,_ , 4, -, -, -,  N,-,316,-,-
maker-XT_scaffold31383-augustus-gene-0.7-mRNA-1|m.26451,xtes14457,_ , 4, -, -, -,  N,-,1456,-,-
maker-XT_scaffold3139-augustus-gene-0.9-mRNA-1|m.26031,xtes14458,_ , 2, -, -, -,  N,-,305,-,-
maker-XT_scaffold3139-snap-gene-0.12-mRNA-1|m.26032,xtes14459,_ , 4, -, -, -,  N,-,553,-,-
maker-XT_scaffold314-augustus-gene-0.7-mRNA-1|m.5576,xtes14460,_ , 4, -, -, -,  N,-,171,-,-
maker-XT_scaffold3140-augustus-gene-0.17-mRNA-1|m.28259,xtes14461,_ , 5, -, -, -,  N,-,319,-,-
maker-XT_scaffold31408-augustus-gene-0.3-mRNA-1|m.28260,xtes14462,_ , 1, -, -, -,  N,-,239,-,-
maker-XT_scaffold31409-augustus-gene-0.10-mRNA-1|m.32070,xtes14463,M , 2, -, -, -,  Y,-,244,-,-
maker-XT_scaffold31410-snap-gene-0.2-mRNA-1|m.8245,xtes14464,_ , 1, -, -, -,  N,-,250,-,-
maker-XT_scaffold31429-augustus-gene-0.41-mRNA-1|m.20602,xtes14465,_ , 1, -, -, -,  N,-,738,-,-
maker-XT_scaffold31429-augustus-gene-0.42-mRNA-1|m.20603,xtes14466,_ , 1, -, -, -,  N,-,139,-,-
maker-XT_scaffold3143-augustus-gene-0.6-mRNA-1|m.19791,xtes14467,_ , 2, -, -, -,  N,-,129,-,-
maker-XT_scaffold31456-snap-gene-0.3-mRNA-1|m.30945,xtes14468,M , 5, -, -, -,  N,-,328,-,-
maker-XT_scaffold3146-snap-gene-0.4-mRNA-1|m.2514,xtes14469,_ , 1, -, -, -,  N,-,360,-,-
maker-XT_scaffold31462-snap-gene-0.6-mRNA-1|m.2270,xtes14470,S , 3, -, -, -,  N,-,114,-,-
maker-XT_scaffold31465-augustus-gene-0.2-mRNA-1|m.35863,xtes14471,_ , 4, -, -, -,  N,-,152,-,-
maker-XT_scaffold3148-snap-gene-0.10-mRNA-1|m.38016,xtes14472,_ , 3, hsap1837, mmus688, -,  Y,CMC2,271,Cmc2,-
maker-XT_scaffold31480-augustus-gene-0.26-mRNA-1|m.35003,xtes14473,M , 2, -, -, -,  Y,-,817,-,-
maker-XT_scaffold31480-snap-gene-0.30-mRNA-1|m.35004,xtes14474,_ , 1, -, -, -,  N,-,458,-,-
maker-XT_scaffold3149-snap-gene-0.3-mRNA-1|m.28111,xtes14475,S , 1, -, -, -,  N,-,167,-,-
maker-XT_scaffold31496-augustus-gene-0.3-mRNA-1|m.27253,xtes14476,_ , 2, -, -, -,  N,-,292,-,-
maker-XT_scaffold315-augustus-gene-0.19-mRNA-1|m.7020,xtes14477,S , 1, -, -, -,  N,-,338,-,-
maker-XT_scaffold3150-augustus-gene-0.74-mRNA-1|m.33220,xtes14478,_ , 3, -, -, -,  N,-,471,-,-
maker-XT_scaffold31501-augustus-gene-0.4-mRNA-1|m.20938,xtes14479,_ , 1, -, -, -,  N,-,377,-,-
maker-XT_scaffold31512-snap-gene-0.6-mRNA-1|m.6616,xtes14480,_ , 4, hsap1807, mmus660, -,  Y,LYRM1,134,Lyrm1,-
maker-XT_scaffold31523-snap-gene-0.63-mRNA-1|m.3039,xtes14481,_ , 2, -, -, -,  N,-,1289,-,-
maker-XT_scaffold3153-augustus-gene-0.10-mRNA-1|m.12822,xtes14482,_ , 3, -, -, -,  N,-,979,-,-
maker-XT_scaffold3153-snap-gene-0.13-mRNA-1|m.12823,xtes14483,_ , 3, -, -, -,  N,-,794,-,-
maker-XT_scaffold3155-snap-gene-0.28-mRNA-1|m.263,xtes14484,_ , 2, -, -, -,  N,-,282,-,-
maker-XT_scaffold31557-snap-gene-0.3-mRNA-1|m.30427,xtes14485,_ , 1, -, -, -,  N,-,347,-,-
maker-XT_scaffold3156-augustus-gene-0.5-mRNA-1|m.21341,xtes14486,_ , 3, -, -, scer956,  Y,-,445,-,TCB1
maker-XT_scaffold31578-augustus-gene-0.3-mRNA-1|m.1192,xtes14487,_ , 2, -, -, -,  N,-,101,-,-
maker-XT_scaffold3158-augustus-gene-0.4-mRNA-1|m.18531,xtes14488,_ , 2, -, -, -,  N,-,543,-,-
maker-XT_scaffold3158-augustus-gene-0.5-mRNA-1|m.18532,xtes14489,_ , 5, -, -, -,  N,-,161,-,-
maker-XT_scaffold3159-augustus-gene-0.7-mRNA-1|m.25526,xtes14490,_ , 5, -, -, -,  N,-,127,-,-
maker-XT_scaffold3159-snap-gene-0.8-mRNA-1|m.25525,xtes14491,M , 4, -, -, -,  N,-,187,-,-
maker-XT_scaffold31590-augustus-gene-0.3-mRNA-1|m.14853,xtes14492,_ , 2, -, -, -,  N,-,308,-,-
maker-XT_scaffold31592-snap-gene-0.3-mRNA-1|m.2666,xtes14493,_ , 5, -, -, -,  N,-,140,-,-
maker-XT_scaffold3160-augustus-gene-0.7-mRNA-1|m.14221,xtes14494,_ , 1, -, -, -,  N,-,548,-,-
maker-XT_scaffold3161-augustus-gene-0.22-mRNA-1|m.36374,xtes14495,M , 3, hsap1780, mmus1381, -,  Y,HAGH,231,Hagh,-
