transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5375|m.5821,ifas12441,_ , 4, -, -, -,  N,-,218,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5378|m.5822,ifas12442,_ , 1, -, -, -,  N,-,541,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5379|m.5823,ifas12443,S , 1, -, -, -,  N,-,116,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_538|m.711,ifas12444,_ , 2, -, -, -,  N,-,181,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5384|m.5824,ifas12445,_ , 1, -, -, -,  N,-,164,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5385|m.5825,ifas12446,_ , 2, -, -, -,  N,-,227,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5386|m.5826,ifas12447,M , 5, -, -, -,  N,-,316,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5388|m.5828,ifas12448,_ , 2, -, -, -,  N,-,207,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5388|m.5827,ifas12449,S , 4, -, -, -,  N,-,234,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5389|m.5830,ifas12450,_ , 2, -, -, -,  N,-,122,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5389|m.5829,ifas12451,_ , 2, -, -, -,  N,-,213,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_539|m.712,ifas12452,_ , 3, -, -, -,  N,-,141,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5392|m.5831,ifas12453,_ , 2, -, -, -,  N,-,216,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5393|m.5832,ifas12454,_ , 1, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5396|m.5833,ifas12455,_ , 3, -, -, -,  N,-,202,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5397|m.5834,ifas12456,M , 5, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5398|m.5835,ifas12457,_ , 1, -, -, -,  N,-,333,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5398|m.5836,ifas12458,_ , 2, -, -, -,  N,-,264,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5399|m.5838,ifas12459,_ , 3, -, -, -,  N,-,197,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_54|m.87,ifas12460,_ , 2, -, -, -,  N,-,136,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_540|m.713,ifas12461,S , 2, -, -, -,  N,-,163,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5400|m.5839,ifas12462,M , 4, -, -, -,  N,-,124,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5402|m.5840,ifas12463,_ , 1, -, -, -,  N,-,469,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5403|m.5842,ifas12464,_ , 3, -, -, -,  N,-,331,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5406|m.5844,ifas12465,_ , 2, -, -, -,  N,-,340,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5407|m.5845,ifas12466,M , 5, -, -, -,  N,-,141,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5407|m.5846,ifas12467,_ , 1, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5408|m.5848,ifas12468,_ , 3, -, -, -,  N,-,99,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5409|m.5849,ifas12469,_ , 1, hsap1174, mmus867, -,  Y,APEX2,382,Apex2,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5409|m.5850,ifas12470,_ , 1, -, -, -,  N,-,337,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5409|m.5851,ifas12471,_ , 2, -, -, -,  N,-,192,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_541|m.714,ifas12472,_ , 4, -, -, -,  N,-,250,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5410|m.5854,ifas12473,_ , 2, -, -, -,  N,-,127,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5410|m.5853,ifas12474,_ , 2, -, -, -,  N,-,297,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5411|m.5856,ifas12475,S , 1, -, -, -,  N,-,275,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5412|m.5857,ifas12476,_ , 1, -, -, -,  N,-,318,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5413|m.5858,ifas12477,_ , 5, -, -, -,  N,-,142,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5414|m.5861,ifas12478,_ , 1, -, -, -,  N,-,269,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5417|m.5863,ifas12479,_ , 3, -, -, -,  N,-,582,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5418|m.5865,ifas12480,_ , 5, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_542|m.715,ifas12481,M , 3, -, -, -,  Y,-,251,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5422|m.5866,ifas12482,_ , 4, -, -, -,  N,-,347,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5423|m.5867,ifas12483,S , 4, -, -, -,  N,-,270,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5423|m.5868,ifas12484,_ , 4, -, -, -,  N,-,147,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5426|m.5869,ifas12485,S , 1, hsap1868, mmus1048, -,  Y,FKBP10,545,Fkbp10,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5427|m.5870,ifas12486,_ , 2, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5428|m.5871,ifas12487,_ , 1, -, -, -,  N,-,123,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5429|m.5872,ifas12488,_ , 3, -, -, -,  N,-,422,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_543|m.716,ifas12489,_ , 2, -, -, -,  N,-,191,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5431|m.5873,ifas12490,_ , 2, -, -, -,  N,-,231,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5432|m.5874,ifas12491,_ , 4, -, -, -,  N,-,207,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5433|m.5875,ifas12492,_ , 2, -, -, -,  N,-,626,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5434|m.5876,ifas12493,_ , 1, -, -, -,  N,-,114,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5435|m.5877,ifas12494,_ , 1, -, -, -,  N,-,117,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5438|m.5878,ifas12495,_ , 1, -, -, -,  N,-,318,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5439|m.5880,ifas12496,_ , 3, -, -, -,  N,-,575,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_544|m.717,ifas12497,_ , 2, -, -, -,  N,-,328,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5440|m.5883,ifas12498,_ , 2, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5441|m.5884,ifas12499,_ , 1, -, -, -,  N,-,242,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5442|m.5885,ifas12500,_ , 5, -, -, -,  N,-,137,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5444|m.5886,ifas12501,_ , 2, -, -, -,  N,-,116,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5445|m.5887,ifas12502,_ , 1, -, -, -,  N,-,148,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5446|m.5888,ifas12503,_ , 2, -, -, -,  N,-,163,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5447|m.5889,ifas12504,_ , 2, -, -, -,  N,-,291,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5448|m.5891,ifas12505,_ , 4, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5448|m.5892,ifas12506,_ , 2, -, -, -,  N,-,127,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5448|m.5890,ifas12507,_ , 2, -, -, -,  N,-,317,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5449|m.5894,ifas12508,_ , 2, -, -, -,  N,-,427,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5450|m.5896,ifas12509,_ , 1, -, -, -,  N,-,281,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5450|m.5895,ifas12510,_ , 2, -, -, -,  N,-,514,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5452|m.5897,ifas12511,_ , 1, -, -, -,  N,-,524,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5453|m.5898,ifas12512,_ , 1, -, -, -,  N,-,155,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5454|m.5899,ifas12513,_ , 1, -, -, -,  N,-,266,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5455|m.5901,ifas12514,_ , 5, -, -, -,  N,-,102,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5456|m.5902,ifas12515,_ , 5, -, -, -,  N,-,120,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5458|m.5903,ifas12516,_ , 4, -, -, -,  N,-,447,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5458|m.5904,ifas12517,_ , 5, -, -, -,  N,-,124,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5459|m.5905,ifas12518,M , 5, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5460|m.5906,ifas12519,_ , 3, -, -, -,  N,-,112,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5462|m.5908,ifas12520,S , 1, -, -, -,  N,-,135,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5462|m.5907,ifas12521,_ , 2, -, -, -,  N,-,486,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5463|m.5909,ifas12522,_ , 5, -, -, -,  N,-,206,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5464|m.5910,ifas12523,_ , 3, -, -, -,  N,-,103,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5465|m.5911,ifas12524,M , 2, hsap1335, mmus584, scer107,  Y,NARS2,448,Nars2,SLM5
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5466|m.5913,ifas12525,_ , 2, -, -, -,  N,-,431,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5467|m.5915,ifas12526,M , 5, -, -, -,  N,-,109,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5468|m.5916,ifas12527,_ , 5, -, -, -,  N,-,410,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5468|m.5917,ifas12528,_ , 1, -, -, -,  N,-,274,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_547|m.719,ifas12529,M , 4, -, -, -,  N,-,493,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_547|m.720,ifas12530,_ , 5, -, -, -,  N,-,143,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_547|m.718,ifas12531,_ , 2, -, -, -,  N,-,641,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5470|m.5918,ifas12532,_ , 3, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5472|m.5919,ifas12533,_ , 2, -, -, -,  N,-,274,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5472|m.5920,ifas12534,_ , 2, -, -, -,  N,-,262,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5473|m.5921,ifas12535,M , 3, -, -, -,  Y,-,453,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5474|m.5922,ifas12536,_ , 2, -, -, -,  N,-,278,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5475|m.5924,ifas12537,_ , 4, -, -, -,  N,-,226,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5475|m.5925,ifas12538,_ , 3, -, -, -,  N,-,118,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5478|m.5927,ifas12539,_ , 2, -, -, -,  N,-,332,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_548|m.724,ifas12540,_ , 1, -, -, -,  N,-,123,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5480|m.5928,ifas12541,_ , 2, -, -, -,  N,-,273,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5482|m.5930,ifas12542,_ , 1, -, -, -,  N,-,248,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5485|m.5931,ifas12543,_ , 2, -, -, -,  N,-,534,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5486|m.5932,ifas12544,M , 4, -, -, -,  N,-,178,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5488|m.5933,ifas12545,_ , 1, -, -, -,  N,-,178,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5489|m.5934,ifas12546,_ , 1, -, -, -,  N,-,660,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_549|m.725,ifas12547,_ , 4, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5490|m.5936,ifas12548,_ , 1, -, -, -,  N,-,266,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5491|m.5937,ifas12549,_ , 1, -, -, -,  N,-,153,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5491|m.5938,ifas12550,_ , 3, -, -, -,  N,-,146,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5492|m.5940,ifas12551,_ , 5, -, -, -,  N,-,271,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5494|m.5942,ifas12552,_ , 2, -, -, scer244,  Y,-,248,-,SNF1
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5495|m.5943,ifas12553,_ , 2, -, -, -,  N,-,447,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5496|m.5944,ifas12554,_ , 2, -, -, scer544,  Y,-,329,-,MDV1
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5496|m.5945,ifas12555,S , 1, -, -, -,  N,-,256,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5497|m.5946,ifas12556,_ , 5, hsap258, mmus502, scer994,  Y,SFXN5,234,Sfxn5,FSF1
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5498|m.5947,ifas12557,_ , 1, -, -, -,  N,-,264,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_55|m.89,ifas12558,S , 1, -, -, -,  N,-,200,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_55|m.88,ifas12559,_ , 1, -, -, -,  N,-,227,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_550|m.726,ifas12560,_ , 2, -, -, -,  N,-,102,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5502|m.5948,ifas12561,_ , 1, -, -, -,  N,-,104,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5503|m.5949,ifas12562,M , 4, -, -, -,  N,-,184,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5504|m.5950,ifas12563,M , 1, hsap143, mmus231, scer531,  Y,CCBL2,455,Ccbl2,BNA3
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5506|m.5952,ifas12564,_ , 2, -, -, -,  N,-,150,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5507|m.5955,ifas12565,_ , 1, -, -, -,  N,-,173,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5507|m.5953,ifas12566,_ , 5, -, -, -,  N,-,355,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5507|m.5954,ifas12567,_ , 1, -, -, -,  N,-,249,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5508|m.5956,ifas12568,_ , 3, hsap1603, mmus680, -,  Y,CARS2,189,Cars2,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5509|m.5958,ifas12569,_ , 2, -, -, -,  N,-,153,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_551|m.727,ifas12570,_ , 2, -, -, scer494,  Y,-,155,-,ARC15
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5510|m.5959,ifas12571,S , 1, -, -, -,  N,-,133,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5511|m.5960,ifas12572,_ , 2, -, -, -,  N,-,119,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5514|m.5961,ifas12573,_ , 3, -, -, -,  N,-,135,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5515|m.5962,ifas12574,_ , 3, -, -, -,  N,-,472,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5516|m.5963,ifas12575,_ , 1, -, mmus1095, -,  Y,-,191,Gstz1,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5518|m.5965,ifas12576,_ , 3, -, -, -,  N,-,136,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5519|m.5966,ifas12577,_ , 3, hsap1279, mmus1506, scer299,  Y,COX15,333,Cox15,COX15
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_552|m.728,ifas12578,_ , 4, -, -, -,  N,-,492,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5520|m.5967,ifas12579,_ , 2, -, -, -,  N,-,185,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5521|m.5968,ifas12580,_ , 1, -, -, -,  N,-,423,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5522|m.5970,ifas12581,_ , 3, -, -, -,  N,-,124,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5524|m.5971,ifas12582,_ , 2, hsap801, mmus1388, -,  Y,BAK1,226,Bak1,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5525|m.5972,ifas12583,_ , 1, -, -, -,  N,-,154,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5526|m.5973,ifas12584,_ , 3, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5528|m.5974,ifas12585,_ , 2, -, -, -,  N,-,105,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5529|m.5975,ifas12586,_ , 3, hsap266, mmus123, -,  Y,STARD7,517,Stard7,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_553|m.731,ifas12587,_ , 4, -, -, -,  N,-,109,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5530|m.5976,ifas12588,_ , 2, -, -, -,  N,-,836,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5531|m.5978,ifas12589,_ , 2, -, -, -,  N,-,555,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5533|m.5979,ifas12590,_ , 2, -, -, -,  N,-,482,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5534|m.5980,ifas12591,_ , 3, -, -, -,  N,-,120,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5536|m.5981,ifas12592,_ , 1, -, -, -,  N,-,438,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5538|m.5983,ifas12593,_ , 1, -, -, -,  N,-,115,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_554|m.732,ifas12594,_ , 1, -, -, -,  N,-,309,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5540|m.5984,ifas12595,S , 3, -, -, -,  N,-,172,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5542|m.5985,ifas12596,_ , 3, -, -, -,  N,-,250,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5544|m.5986,ifas12597,_ , 3, -, -, -,  N,-,109,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5545|m.5987,ifas12598,S , 2, -, -, -,  N,-,266,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5547|m.5989,ifas12599,_ , 4, -, -, -,  N,-,134,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5549|m.5990,ifas12600,_ , 3, -, -, -,  N,-,469,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5550|m.5993,ifas12601,_ , 2, -, -, -,  N,-,317,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5552|m.5994,ifas12602,_ , 1, -, -, -,  N,-,266,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5553|m.5996,ifas12603,S , 1, -, -, -,  N,-,203,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5555|m.5997,ifas12604,_ , 2, -, -, -,  N,-,101,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5556|m.5999,ifas12605,_ , 3, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5556|m.5998,ifas12606,_ , 4, -, -, -,  N,-,1009,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5558|m.6000,ifas12607,_ , 3, -, -, -,  N,-,124,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5559|m.6001,ifas12608,_ , 2, -, -, -,  N,-,113,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5560|m.6002,ifas12609,M , 5, -, -, -,  N,-,118,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5562|m.6003,ifas12610,_ , 2, -, -, -,  N,-,123,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5563|m.6004,ifas12611,_ , 2, -, -, -,  N,-,100,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5564|m.6006,ifas12612,_ , 2, -, -, -,  N,-,102,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5564|m.6005,ifas12613,_ , 1, -, -, -,  N,-,199,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5565|m.6007,ifas12614,_ , 1, -, -, -,  N,-,585,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5566|m.6008,ifas12615,_ , 3, -, -, -,  N,-,121,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5569|m.6009,ifas12616,_ , 1, -, -, -,  N,-,373,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_557|m.733,ifas12617,_ , 2, -, -, -,  N,-,151,-,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_557|m.734,ifas12618,M , 1, hsap1033, mmus1267, -,  Y,NDUFB9,123,Ndufb9,-
SpoCenti1_CGATGT_L001_R1_001_(paired)_trimmed_(paired)_contig_5570|m.6010,ifas12619,M , 3, -, -, -,  Y,-,498,-,-
