transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
comp46197_c0_seq1|m.59163,avas37059,_ , 2, -, -, -,  N,-,122,-,-
comp4619_c0_seq1|m.2500,avas37060,_ , 5, -, -, -,  N,-,189,-,-
comp4622_c0_seq1|m.2501,avas37061,_ , 2, -, -, -,  N,-,313,-,-
comp46238_c0_seq1|m.59164,avas37062,_ , 1, -, -, -,  N,-,210,-,-
comp4623_c0_seq1|m.2503,avas37063,M , 5, -, -, -,  N,-,292,-,-
comp4623_c0_seq2|m.2504,avas37064,S , 1, -, -, -,  N,-,300,-,-
comp46240_c0_seq1|m.59165,avas37065,_ , 3, -, -, -,  N,-,135,-,-
comp46245_c0_seq1|m.59166,avas37066,_ , 3, -, -, -,  N,-,179,-,-
comp46249_c0_seq1|m.59168,avas37067,_ , 1, -, -, -,  N,-,292,-,-
comp4624_c0_seq1|m.2505,avas37068,_ , 5, -, -, -,  N,-,166,-,-
comp46260_c0_seq1|m.59169,avas37069,_ , 4, -, -, -,  N,-,211,-,-
comp46268_c0_seq1|m.59170,avas37070,_ , 5, -, -, -,  N,-,125,-,-
comp4626_c0_seq1|m.2506,avas37071,M , 5, -, -, -,  N,-,267,-,-
comp46274_c0_seq1|m.59171,avas37072,_ , 1, -, -, -,  N,-,405,-,-
comp4627_c0_seq1|m.2508,avas37073,_ , 1, -, -, -,  N,-,564,-,-
comp46291_c0_seq1|m.59172,avas37074,_ , 3, -, -, -,  N,-,487,-,-
comp4629_c0_seq1|m.2509,avas37075,_ , 5, -, -, -,  N,-,346,-,-
comp4630_c0_seq1|m.2512,avas37076,_ , 2, -, -, -,  N,-,239,-,-
comp46310_c0_seq1|m.59174,avas37077,_ , 3, -, -, -,  N,-,157,-,-
comp4631_c0_seq1|m.2513,avas37078,_ , 2, -, -, -,  N,-,145,-,-
comp4632_c0_seq1|m.2514,avas37079,S , 1, -, -, -,  N,-,275,-,-
comp4633_c0_seq1|m.2515,avas37080,_ , 1, -, -, -,  N,-,282,-,-
comp46364_c0_seq1|m.59175,avas37081,_ , 3, -, -, -,  N,-,703,-,-
comp4637_c0_seq1|m.2517,avas37082,_ , 4, -, -, -,  N,-,496,-,-
comp4639_c0_seq1|m.2518,avas37083,_ , 4, -, -, -,  N,-,701,-,-
comp4640_c0_seq1|m.2519,avas37084,_ , 2, -, -, -,  N,-,573,-,-
comp46423_c0_seq1|m.59176,avas37085,_ , 4, -, -, -,  N,-,150,-,-
comp4643_c0_seq1|m.2520,avas37086,_ , 2, -, -, -,  N,-,645,-,-
comp46462_c0_seq1|m.59177,avas37087,S , 1, -, -, -,  N,-,151,-,-
comp46468_c0_seq1|m.59178,avas37088,_ , 3, -, -, -,  N,-,177,-,-
comp4646_c0_seq1|m.2521,avas37089,_ , 1, -, -, -,  N,-,263,-,-
comp46474_c0_seq1|m.59179,avas37090,_ , 2, -, -, -,  N,-,119,-,-
comp46475_c0_seq1|m.59180,avas37091,_ , 2, -, -, -,  N,-,389,-,-
comp46479_c0_seq1|m.59181,avas37092,_ , 3, -, -, -,  N,-,116,-,-
comp46492_c0_seq1|m.59182,avas37093,_ , 2, -, -, -,  N,-,396,-,-
comp46495_c0_seq1|m.59183,avas37094,_ , 3, -, -, -,  N,-,319,-,-
comp46498_c0_seq1|m.59185,avas37095,_ , 1, -, -, -,  N,-,429,-,-
comp4650_c0_seq1|m.2522,avas37096,_ , 1, -, -, -,  N,-,232,-,-
comp4650_c0_seq2|m.2523,avas37097,_ , 1, -, -, -,  N,-,232,-,-
comp4651_c0_seq1|m.2524,avas37098,_ , 3, -, -, -,  N,-,155,-,-
comp46526_c0_seq1|m.59187,avas37099,_ , 1, -, -, -,  N,-,224,-,-
comp46529_c0_seq1|m.59188,avas37100,_ , 4, -, -, -,  N,-,320,-,-
comp4652_c0_seq1|m.2525,avas37101,_ , 2, -, -, -,  N,-,174,-,-
comp46531_c0_seq1|m.59189,avas37102,S , 5, -, -, -,  N,-,135,-,-
comp46532_c0_seq1|m.59190,avas37103,_ , 2, -, -, -,  N,-,104,-,-
comp4653_c0_seq1|m.2526,avas37104,_ , 3, -, -, -,  N,-,612,-,-
comp4654_c0_seq1|m.2528,avas37105,_ , 1, -, -, -,  N,-,430,-,-
comp46554_c0_seq1|m.59191,avas37106,_ , 2, -, -, -,  N,-,146,-,-
comp46559_c0_seq1|m.59192,avas37107,_ , 4, -, -, -,  N,-,651,-,-
comp46562_c0_seq1|m.59193,avas37108,_ , 2, -, -, -,  N,-,134,-,-
comp46564_c0_seq1|m.59194,avas37109,_ , 1, -, -, -,  N,-,145,-,-
comp46565_c0_seq1|m.59195,avas37110,_ , 2, -, -, -,  N,-,266,-,-
comp4656_c0_seq1|m.2529,avas37111,_ , 2, -, -, -,  N,-,319,-,-
comp46578_c0_seq1|m.59196,avas37112,_ , 4, -, -, -,  N,-,304,-,-
comp4657_c0_seq1|m.2531,avas37113,_ , 1, -, -, -,  N,-,311,-,-
comp4657_c1_seq1|m.2532,avas37114,_ , 2, -, -, -,  N,-,246,-,-
comp46581_c0_seq1|m.59197,avas37115,S , 3, -, -, -,  N,-,351,-,-
comp46585_c0_seq1|m.59198,avas37116,_ , 2, -, -, -,  N,-,172,-,-
comp46588_c0_seq1|m.59200,avas37117,_ , 5, -, -, -,  N,-,197,-,-
comp4658_c0_seq1|m.2533,avas37118,_ , 2, -, -, -,  N,-,112,-,-
comp4658_c0_seq2|m.2534,avas37119,_ , 2, -, -, -,  N,-,103,-,-
comp46592_c0_seq1|m.59201,avas37120,S , 2, -, -, -,  N,-,355,-,-
comp4659_c0_seq1|m.2535,avas37121,_ , 2, -, -, -,  N,-,319,-,-
comp465_c0_seq1|m.250,avas37122,S , 3, -, -, -,  N,-,179,-,-
comp46600_c0_seq1|m.59204,avas37123,S , 1, -, -, -,  N,-,383,-,-
comp46601_c0_seq1|m.59205,avas37124,_ , 3, -, -, -,  N,-,112,-,-
comp4660_c0_seq1|m.2537,avas37125,S , 3, -, -, -,  N,-,247,-,-
comp4660_c0_seq2|m.2539,avas37126,_ , 4, -, -, -,  N,-,240,-,-
comp4661_c0_seq1|m.2541,avas37127,_ , 1, -, -, -,  N,-,403,-,-
comp46622_c0_seq1|m.59207,avas37128,_ , 3, -, -, -,  N,-,122,-,-
comp46628_c0_seq1|m.59208,avas37129,_ , 3, -, -, -,  N,-,118,-,-
comp4662_c0_seq1|m.2543,avas37130,M , 2, hsap2041, mmus693, scer487,  Y,TIMM44,469,Timm44,TIM44
comp46633_c0_seq1|m.59209,avas37131,_ , 1, -, -, -,  N,-,119,-,-
comp4664_c0_seq1|m.2544,avas37132,_ , 2, -, -, -,  N,-,1333,-,-
comp4665_c0_seq1|m.2545,avas37133,_ , 2, -, -, -,  N,-,348,-,-
comp46661_c0_seq1|m.59210,avas37134,_ , 1, -, -, -,  N,-,192,-,-
comp4666_c0_seq1|m.2546,avas37135,S , 2, -, -, -,  N,-,237,-,-
comp46685_c0_seq1|m.59211,avas37136,S , 2, -, -, -,  N,-,524,-,-
comp46688_c0_seq1|m.59212,avas37137,_ , 1, -, -, -,  N,-,529,-,-
comp46689_c0_seq1|m.59213,avas37138,_ , 2, -, -, -,  N,-,223,-,-
comp4668_c0_seq1|m.2548,avas37139,_ , 1, -, -, -,  N,-,162,-,-
comp466_c0_seq1|m.251,avas37140,_ , 2, -, -, -,  N,-,377,-,-
comp4670_c0_seq1|m.2549,avas37141,_ , 1, -, -, -,  N,-,677,-,-
comp4671_c0_seq1|m.2551,avas37142,M , 4, -, -, scer458,  Y,-,297,-,PPE1
comp46721_c0_seq1|m.59214,avas37143,_ , 1, -, -, -,  N,-,173,-,-
comp46728_c0_seq1|m.59215,avas37144,_ , 4, -, -, -,  N,-,196,-,-
comp4672_c0_seq1|m.2552,avas37145,_ , 2, -, -, -,  N,-,436,-,-
comp4673_c0_seq1|m.2553,avas37146,_ , 1, -, -, -,  N,-,139,-,-
comp46749_c0_seq1|m.59216,avas37147,_ , 4, -, -, -,  N,-,113,-,-
comp4674_c0_seq1|m.2554,avas37148,_ , 4, -, -, -,  N,-,188,-,-
comp46765_c0_seq1|m.59218,avas37149,_ , 2, -, -, -,  N,-,283,-,-
comp4676_c0_seq1|m.2555,avas37150,S , 2, hsap1736, mmus790, -,  Y,RCN2,322,Rcn2,-
comp4677_c0_seq1|m.2556,avas37151,_ , 2, hsap1064, mmus113, -,  Y,NDUFA8,124,Ndufa8,-
comp4678_c0_seq1|m.2557,avas37152,_ , 4, -, -, -,  N,-,663,-,-
comp46795_c0_seq1|m.59219,avas37153,_ , 1, -, -, -,  N,-,170,-,-
comp4679_c0_seq1|m.2558,avas37154,_ , 2, -, -, -,  N,-,321,-,-
comp46810_c0_seq1|m.59220,avas37155,_ , 2, -, -, -,  N,-,211,-,-
comp46812_c0_seq1|m.59221,avas37156,_ , 2, -, -, -,  N,-,752,-,-
comp46814_c0_seq1|m.59222,avas37157,M , 4, -, -, -,  N,-,126,-,-
comp4681_c0_seq1|m.2559,avas37158,M , 5, -, -, -,  N,-,292,-,-
comp4681_c0_seq2|m.2561,avas37159,_ , 4, -, -, -,  N,-,285,-,-
comp4682_c0_seq1|m.2563,avas37160,_ , 2, -, -, -,  N,-,2061,-,-
comp4683_c0_seq1|m.2566,avas37161,_ , 3, -, -, -,  N,-,135,-,-
comp46852_c0_seq1|m.59223,avas37162,_ , 1, -, -, -,  N,-,257,-,-
comp4685_c0_seq1|m.2567,avas37163,_ , 3, -, -, -,  N,-,292,-,-
comp4685_c0_seq2|m.2570,avas37164,_ , 3, -, -, -,  N,-,292,-,-
comp46867_c0_seq1|m.59224,avas37165,_ , 5, -, -, -,  N,-,250,-,-
comp46879_c0_seq1|m.59225,avas37166,_ , 2, -, -, -,  N,-,172,-,-
comp46887_c0_seq1|m.59226,avas37167,_ , 5, -, -, -,  N,-,662,-,-
comp4688_c0_seq1|m.2573,avas37168,_ , 1, -, -, -,  N,-,459,-,-
comp4689_c0_seq1|m.2576,avas37169,_ , 5, -, -, -,  N,-,210,-,-
comp46908_c0_seq1|m.59229,avas37170,_ , 2, -, -, -,  N,-,190,-,-
comp4691_c0_seq1|m.2577,avas37171,_ , 2, -, -, -,  N,-,351,-,-
comp4692_c0_seq1|m.2578,avas37172,_ , 2, -, -, -,  N,-,263,-,-
comp4693_c0_seq1|m.2579,avas37173,_ , 5, -, -, -,  N,-,309,-,-
comp46940_c0_seq1|m.59230,avas37174,_ , 2, -, -, -,  N,-,216,-,-
comp4694_c0_seq1|m.2580,avas37175,_ , 1, -, -, -,  N,-,744,-,-
comp46950_c0_seq1|m.59231,avas37176,S , 1, -, -, -,  N,-,99,-,-
comp4695_c0_seq1|m.2581,avas37177,_ , 2, -, -, -,  N,-,789,-,-
comp4696_c0_seq1|m.2582,avas37178,_ , 4, -, -, -,  N,-,139,-,-
comp46982_c0_seq1|m.59232,avas37179,_ , 2, -, -, -,  N,-,705,-,-
comp4698_c0_seq1|m.2583,avas37180,_ , 2, -, -, -,  N,-,772,-,-
comp46990_c0_seq1|m.59235,avas37181,_ , 1, -, -, -,  N,-,109,-,-
comp46998_c0_seq1|m.59236,avas37182,S , 1, -, -, -,  N,-,215,-,-
comp4699_c0_seq1|m.2585,avas37183,M , 4, -, -, -,  N,-,298,-,-
comp4701_c0_seq1|m.2586,avas37184,_ , 1, -, -, -,  N,-,466,-,-
comp47042_c0_seq1|m.59237,avas37185,_ , 1, -, -, -,  N,-,148,-,-
comp47044_c0_seq1|m.59238,avas37186,_ , 2, -, -, -,  N,-,175,-,-
comp4705_c0_seq1|m.2587,avas37187,S , 3, hsap1841, mmus740, -,  Y,HSDL1,314,Hsdl1,-
comp4705_c0_seq2|m.2588,avas37188,_ , 5, -, -, -,  N,-,321,-,-
comp47060_c0_seq1|m.59239,avas37189,_ , 1, -, -, -,  N,-,112,-,-
comp47069_c0_seq1|m.59240,avas37190,_ , 5, -, -, -,  N,-,132,-,-
comp47069_c0_seq2|m.59241,avas37191,_ , 4, -, -, -,  N,-,118,-,-
comp4706_c0_seq1|m.2589,avas37192,_ , 1, -, -, -,  N,-,121,-,-
comp47078_c0_seq1|m.59242,avas37193,_ , 1, -, -, -,  N,-,264,-,-
comp47079_c0_seq1|m.59244,avas37194,_ , 2, -, -, -,  N,-,155,-,-
comp47083_c0_seq1|m.59245,avas37195,_ , 1, -, -, -,  N,-,667,-,-
comp4708_c0_seq1|m.2591,avas37196,_ , 3, -, -, -,  N,-,268,-,-
comp4709_c0_seq1|m.2593,avas37197,_ , 2, -, -, -,  N,-,222,-,-
comp4710_c0_seq1|m.2594,avas37198,M , 2, hsap129, -, -,  Y,MRPL37,373,-,-
comp47119_c0_seq1|m.59247,avas37199,S , 5, -, -, -,  N,-,106,-,-
comp4711_c0_seq1|m.2595,avas37200,_ , 5, -, -, -,  N,-,161,-,-
comp47121_c0_seq1|m.59248,avas37201,_ , 2, -, -, -,  N,-,406,-,-
comp4712_c0_seq1|m.2596,avas37202,_ , 2, -, -, -,  N,-,535,-,-
comp4712_c0_seq1|m.2597,avas37203,_ , 3, -, -, -,  N,-,237,-,-
comp4713_c0_seq1|m.2598,avas37204,_ , 1, -, -, -,  N,-,736,-,-
comp4714_c0_seq1|m.2601,avas37205,S , 4, -, -, -,  N,-,419,-,-
comp4714_c0_seq2|m.2603,avas37206,S , 4, -, -, -,  N,-,419,-,-
comp47154_c0_seq1|m.59249,avas37207,S , 1, -, -, -,  N,-,351,-,-
comp47156_c0_seq1|m.59250,avas37208,_ , 2, -, -, -,  N,-,159,-,-
comp4716_c0_seq1|m.2605,avas37209,_ , 1, -, -, -,  N,-,629,-,-
comp4717_c0_seq1|m.2607,avas37210,_ , 5, -, -, -,  N,-,275,-,-
comp4718_c0_seq1|m.2608,avas37211,S , 1, -, -, -,  N,-,475,-,-
comp47202_c0_seq1|m.59251,avas37212,_ , 1, -, -, -,  N,-,961,-,-
comp47206_c0_seq1|m.59253,avas37213,M , 3, -, -, -,  Y,-,132,-,-
comp47208_c0_seq1|m.59254,avas37214,_ , 2, -, -, -,  N,-,279,-,-
comp4720_c0_seq1|m.2609,avas37215,_ , 1, -, -, -,  N,-,296,-,-
comp47223_c0_seq1|m.59256,avas37216,_ , 2, -, -, -,  N,-,254,-,-
comp47224_c0_seq1|m.59257,avas37217,_ , 1, -, -, -,  N,-,357,-,-
comp47225_c0_seq1|m.59259,avas37218,S , 2, -, -, -,  N,-,106,-,-
comp47231_c0_seq1|m.59261,avas37219,S , 5, -, -, -,  N,-,191,-,-
comp47234_c0_seq1|m.59262,avas37220,S , 1, -, -, -,  N,-,136,-,-
comp47237_c0_seq1|m.59263,avas37221,S , 2, -, -, -,  N,-,195,-,-
comp4723_c0_seq1|m.2610,avas37222,_ , 5, -, -, -,  N,-,138,-,-
comp47240_c0_seq1|m.59264,avas37223,_ , 5, -, -, -,  N,-,168,-,-
comp47249_c0_seq1|m.59265,avas37224,S , 1, -, -, -,  N,-,286,-,-
comp47250_c0_seq1|m.59266,avas37225,_ , 3, -, -, -,  N,-,374,-,-
comp47252_c0_seq1|m.59267,avas37226,_ , 1, -, -, -,  N,-,340,-,-
comp47256_c0_seq1|m.59270,avas37227,_ , 1, -, -, -,  N,-,177,-,-
comp4725_c0_seq1|m.2611,avas37228,S , 5, -, -, -,  N,-,332,-,-
comp4725_c0_seq2|m.2612,avas37229,S , 5, -, -, -,  N,-,319,-,-
comp47267_c0_seq1|m.59271,avas37230,_ , 2, -, -, -,  N,-,241,-,-
comp47271_c0_seq1|m.59272,avas37231,_ , 2, -, -, -,  N,-,452,-,-
comp4728_c0_seq1|m.2613,avas37232,_ , 3, -, -, -,  N,-,618,-,-
comp47291_c0_seq1|m.59275,avas37233,_ , 4, -, -, -,  N,-,393,-,-
comp47296_c0_seq1|m.59276,avas37234,S , 2, -, -, -,  N,-,123,-,-
comp4730_c0_seq1|m.2615,avas37235,_ , 1, -, -, -,  N,-,269,-,-
comp47310_c0_seq1|m.59277,avas37236,_ , 3, -, -, -,  N,-,152,-,-
comp47311_c0_seq1|m.59278,avas37237,_ , 3, -, -, -,  N,-,249,-,-
comp47319_c0_seq1|m.59279,avas37238,S , 4, -, -, -,  N,-,175,-,-
comp4731_c0_seq1|m.2617,avas37239,M , 1, -, -, -,  Y,-,539,-,-
comp4731_c0_seq2|m.2618,avas37240,M , 2, -, -, -,  Y,-,548,-,-
comp4732_c0_seq1|m.2619,avas37241,_ , 5, -, -, -,  N,-,167,-,-
comp47333_c0_seq1|m.59280,avas37242,_ , 3, -, -, -,  N,-,129,-,-
comp4733_c0_seq1|m.2620,avas37243,_ , 3, -, -, -,  N,-,259,-,-
comp47349_c0_seq1|m.59281,avas37244,M , 5, -, -, -,  N,-,125,-,-
comp4734_c0_seq1|m.2621,avas37245,_ , 1, -, -, scer135,  Y,-,810,-,CDC48
comp4735_c0_seq1|m.2622,avas37246,_ , 2, -, -, -,  N,-,647,-,-
comp47360_c0_seq1|m.59282,avas37247,_ , 3, -, -, -,  N,-,120,-,-
comp47361_c0_seq1|m.59283,avas37248,_ , 1, -, -, -,  N,-,400,-,-
comp47366_c0_seq1|m.59284,avas37249,_ , 3, -, -, -,  N,-,483,-,-
comp47369_c0_seq1|m.59285,avas37250,_ , 1, -, -, -,  N,-,230,-,-
comp4736_c0_seq1|m.2624,avas37251,M , 2, -, -, -,  Y,-,304,-,-
comp4736_c0_seq2|m.2626,avas37252,M , 2, -, -, -,  Y,-,539,-,-
comp47371_c0_seq1|m.59286,avas37253,_ , 2, -, -, -,  N,-,147,-,-
comp47374_c0_seq1|m.59287,avas37254,_ , 2, -, -, -,  N,-,238,-,-
comp47378_c0_seq1|m.59288,avas37255,_ , 3, -, -, -,  N,-,337,-,-
comp4737_c0_seq1|m.2628,avas37256,_ , 1, -, -, -,  N,-,183,-,-
comp47384_c0_seq1|m.59289,avas37257,_ , 2, -, -, -,  N,-,127,-,-
comp4738_c0_seq1|m.2629,avas37258,_ , 5, -, -, -,  N,-,378,-,-
comp47392_c0_seq1|m.59290,avas37259,_ , 3, -, -, -,  N,-,112,-,-
comp47398_c0_seq1|m.59291,avas37260,M , 4, -, -, -,  N,-,118,-,-
comp4739_c0_seq1|m.2630,avas37261,M , 2, -, -, -,  Y,-,167,-,-
comp473_c0_seq1|m.252,avas37262,_ , 1, -, -, -,  N,-,269,-,-
comp47427_c0_seq1|m.59292,avas37263,S , 1, -, -, -,  N,-,146,-,-
comp4742_c0_seq1|m.2631,avas37264,_ , 2, -, -, -,  N,-,648,-,-
comp4742_c0_seq2|m.2632,avas37265,_ , 2, -, -, -,  N,-,1010,-,-
comp47433_c0_seq1|m.59293,avas37266,S , 4, -, -, -,  N,-,192,-,-
comp4743_c0_seq1|m.2633,avas37267,_ , 5, -, -, -,  N,-,728,-,-
comp47444_c0_seq1|m.59294,avas37268,_ , 2, -, -, -,  N,-,267,-,-
comp47446_c0_seq1|m.59295,avas37269,_ , 5, -, -, -,  N,-,225,-,-
comp47448_c0_seq1|m.59296,avas37270,S , 1, -, -, -,  N,-,149,-,-
comp4744_c0_seq1|m.2634,avas37271,_ , 1, -, -, -,  N,-,223,-,-
comp4744_c0_seq2|m.2635,avas37272,_ , 5, -, -, -,  N,-,231,-,-
comp47459_c0_seq1|m.59297,avas37273,_ , 3, -, -, -,  N,-,437,-,-
comp47467_c0_seq1|m.59298,avas37274,M , 4, -, -, -,  N,-,125,-,-
comp47468_c0_seq1|m.59299,avas37275,_ , 2, -, -, -,  N,-,175,-,-
comp47477_c0_seq1|m.59300,avas37276,_ , 1, -, -, -,  N,-,197,-,-
comp4747_c0_seq1|m.2636,avas37277,M , 4, hsap570, mmus418, scer925,  Y,LETM1,682,Letm1,MDM38
comp47481_c0_seq1|m.59301,avas37278,S , 3, -, -, -,  N,-,481,-,-
comp47489_c0_seq1|m.59303,avas37279,_ , 1, -, -, -,  N,-,224,-,-
comp4748_c0_seq1|m.2638,avas37280,M , 3, -, -, -,  Y,-,951,-,-
comp47495_c0_seq1|m.59304,avas37281,_ , 1, -, -, -,  N,-,408,-,-
comp4749_c0_seq1|m.2640,avas37282,M , 2, hsap1842, mmus741, -,  Y,COX4I1,167,Cox4i1,-
comp47500_c0_seq1|m.59305,avas37283,_ , 1, -, -, -,  N,-,231,-,-
comp4750_c0_seq1|m.2641,avas37284,S , 1, -, -, -,  N,-,403,-,-
comp47512_c0_seq1|m.59306,avas37285,_ , 5, -, -, -,  N,-,343,-,-
comp4751_c0_seq1|m.2642,avas37286,S , 2, -, -, -,  N,-,869,-,-
comp47524_c0_seq1|m.59307,avas37287,_ , 2, -, -, -,  N,-,224,-,-
comp47526_c0_seq1|m.59308,avas37288,_ , 3, -, -, -,  N,-,266,-,-
comp4752_c0_seq1|m.2644,avas37289,_ , 5, -, -, -,  N,-,154,-,-
comp47539_c0_seq1|m.59310,avas37290,_ , 5, -, -, -,  N,-,289,-,-
comp47547_c0_seq1|m.59311,avas37291,_ , 3, -, -, -,  N,-,108,-,-
comp4754_c0_seq1|m.2645,avas37292,_ , 1, -, -, -,  N,-,509,-,-
comp47562_c0_seq1|m.59313,avas37293,_ , 2, -, -, -,  N,-,244,-,-
comp4756_c0_seq1|m.2648,avas37294,M , 2, hsap1653, mmus1228, -,  Y,PCK2,649,Pck2,-
comp47574_c0_seq1|m.59314,avas37295,_ , 2, -, -, -,  N,-,236,-,-
comp4757_c0_seq1|m.2650,avas37296,_ , 5, -, -, -,  N,-,414,-,-
comp47587_c0_seq1|m.59315,avas37297,_ , 3, -, -, -,  N,-,230,-,-
comp4761_c0_seq1|m.2652,avas37298,_ , 1, -, -, -,  N,-,578,-,-
comp4761_c0_seq2|m.2654,avas37299,_ , 1, -, -, -,  N,-,460,-,-
comp4761_c0_seq2|m.2656,avas37300,_ , 1, -, -, -,  N,-,110,-,-
comp47623_c0_seq1|m.59316,avas37301,_ , 2, -, -, -,  N,-,197,-,-
comp47638_c0_seq1|m.59317,avas37302,_ , 2, -, -, -,  N,-,112,-,-
comp4763_c0_seq1|m.2657,avas37303,_ , 3, -, -, -,  N,-,242,-,-
comp4765_c0_seq1|m.2658,avas37304,_ , 5, -, -, -,  N,-,346,-,-
comp47669_c0_seq1|m.59318,avas37305,_ , 2, -, -, -,  N,-,336,-,-
comp4766_c0_seq1|m.2661,avas37306,_ , 5, -, -, -,  N,-,355,-,-
comp47675_c0_seq1|m.59320,avas37307,_ , 3, -, -, -,  N,-,102,-,-
comp4767_c0_seq2|m.2662,avas37308,_ , 2, -, -, -,  N,-,171,-,-
comp4768_c0_seq1|m.2663,avas37309,S , 4, -, -, -,  N,-,227,-,-
comp4768_c0_seq2|m.2664,avas37310,_ , 4, -, -, -,  N,-,231,-,-
comp47696_c0_seq1|m.59321,avas37311,S , 1, -, -, -,  N,-,215,-,-
comp476_c0_seq1|m.253,avas37312,_ , 2, -, -, -,  N,-,157,-,-
comp47701_c0_seq1|m.59322,avas37313,S , 2, -, -, -,  N,-,152,-,-
comp47706_c0_seq1|m.59323,avas37314,_ , 2, -, -, -,  N,-,145,-,-
comp4770_c0_seq1|m.2665,avas37315,_ , 2, -, -, -,  N,-,204,-,-
comp4771_c0_seq1|m.2667,avas37316,_ , 2, -, -, -,  N,-,924,-,-
comp47720_c0_seq1|m.59324,avas37317,_ , 1, -, -, -,  N,-,122,-,-
comp4774_c0_seq1|m.2670,avas37318,_ , 1, -, -, -,  N,-,483,-,-
comp4775_c0_seq1|m.2672,avas37319,_ , 2, -, -, -,  N,-,108,-,-
comp4775_c0_seq1|m.2673,avas37320,_ , 3, -, -, -,  N,-,101,-,-
comp47767_c0_seq1|m.59325,avas37321,M , 5, -, -, -,  N,-,181,-,-
comp4776_c0_seq1|m.2674,avas37322,_ , 1, -, -, -,  N,-,398,-,-
comp47777_c0_seq1|m.59326,avas37323,S , 1, -, -, -,  N,-,324,-,-
comp47778_c0_seq1|m.59327,avas37324,_ , 3, -, -, -,  N,-,392,-,-
comp4777_c0_seq1|m.2676,avas37325,_ , 2, -, -, -,  N,-,895,-,-
comp4778_c0_seq1|m.2679,avas37326,_ , 3, -, -, -,  N,-,270,-,-
comp47793_c0_seq1|m.59328,avas37327,S , 5, -, -, -,  N,-,536,-,-
comp47800_c0_seq1|m.59329,avas37328,M , 5, -, -, -,  N,-,343,-,-
comp47806_c0_seq1|m.59331,avas37329,_ , 3, -, -, -,  N,-,124,-,-
comp4780_c0_seq1|m.2680,avas37330,_ , 3, -, -, -,  N,-,494,-,-
comp4781_c0_seq1|m.2681,avas37331,_ , 4, -, -, -,  N,-,373,-,-
comp47822_c0_seq1|m.59332,avas37332,_ , 1, -, -, -,  N,-,159,-,-
comp47829_c0_seq1|m.59334,avas37333,S , 4, -, -, -,  N,-,103,-,-
comp4783_c1_seq1|m.2682,avas37334,_ , 2, -, -, -,  N,-,120,-,-
comp4783_c1_seq2|m.2683,avas37335,_ , 2, -, -, -,  N,-,126,-,-
comp47840_c0_seq1|m.59335,avas37336,S , 4, -, -, -,  N,-,142,-,-
comp4784_c0_seq1|m.2684,avas37337,_ , 3, -, -, -,  N,-,142,-,-
comp4785_c0_seq1|m.2685,avas37338,_ , 4, -, -, -,  N,-,307,-,-
comp4785_c0_seq2|m.2688,avas37339,_ , 4, -, -, -,  N,-,541,-,-
comp4786_c0_seq1|m.2691,avas37340,_ , 2, -, -, -,  N,-,463,-,-
comp4787_c0_seq1|m.2693,avas37341,_ , 1, -, -, -,  N,-,203,-,-
comp4788_c0_seq1|m.2694,avas37342,_ , 3, -, -, -,  N,-,488,-,-
comp4790_c0_seq1|m.2695,avas37343,_ , 2, -, -, -,  N,-,515,-,-
comp47918_c0_seq1|m.59336,avas37344,_ , 4, -, -, -,  N,-,158,-,-
comp4791_c0_seq1|m.2696,avas37345,_ , 3, -, -, -,  N,-,338,-,-
comp4792_c0_seq1|m.2697,avas37346,_ , 2, -, -, -,  N,-,295,-,-
comp47944_c0_seq1|m.59337,avas37347,_ , 1, -, -, -,  N,-,158,-,-
comp4794_c0_seq1|m.2698,avas37348,M , 5, -, mmus761, -,  Y,-,204,Fdx1l,-
comp47980_c0_seq1|m.59338,avas37349,_ , 2, -, -, -,  N,-,151,-,-
comp4798_c0_seq1|m.2699,avas37350,M , 5, -, -, -,  N,-,173,-,-
comp4798_c0_seq2|m.2700,avas37351,M , 5, -, -, -,  N,-,173,-,-
comp47992_c0_seq1|m.59339,avas37352,S , 5, -, -, -,  N,-,211,-,-
comp47992_c0_seq1|m.59340,avas37353,S , 2, -, -, -,  N,-,118,-,-
comp47998_c0_seq1|m.59341,avas37354,S , 5, -, -, -,  N,-,155,-,-
comp4799_c0_seq1|m.2701,avas37355,_ , 3, -, -, -,  N,-,283,-,-
comp47_c0_seq1|m.33,avas37356,S , 1, -, -, -,  N,-,213,-,-
comp48008_c0_seq1|m.59342,avas37357,_ , 1, -, -, -,  N,-,156,-,-
comp48009_c0_seq1|m.59343,avas37358,_ , 1, -, -, -,  N,-,128,-,-
comp48017_c0_seq1|m.59344,avas37359,_ , 4, -, -, -,  N,-,309,-,-
comp4801_c0_seq1|m.2703,avas37360,_ , 1, -, -, -,  N,-,146,-,-
comp48028_c0_seq1|m.59345,avas37361,M , 2, -, -, -,  Y,-,274,-,-
comp4802_c0_seq1|m.2704,avas37362,M , 1, -, -, -,  Y,-,445,-,-
comp4803_c0_seq1|m.2705,avas37363,_ , 1, -, -, -,  N,-,137,-,-
comp48046_c0_seq1|m.59346,avas37364,_ , 2, -, -, -,  N,-,106,-,-
comp4804_c0_seq1|m.2706,avas37365,_ , 5, -, -, -,  N,-,105,-,-
